SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
萬華,臺北市,31,nan,良好,1.9,0.32,22.1,25.0,14.0,10.0,9.1,11.3,2.2,0.7,153,2021-01-31 06:00,nan,0.3,10.0,17,1.0,121.507972,25.046503,13
萬華,臺北市,31,nan,良好,2.1,0.39,22.1,25.0,19.0,12.0,12.0,14.0,2.0,0.7,174,2021-01-31 05:00,nan,0.3,10.0,17,1.0,121.507972,25.046503,13
萬華,臺北市,30,nan,良好,1.9,0.42,23.0,25.0,15.0,9.0,15.0,17.7,2.6,0.9,165,2021-01-31 04:00,nan,0.3,9.0,17,1.0,121.507972,25.046503,13
萬華,臺北市,30,nan,良好,1.6,0.39,26.1,24.0,15.0,9.0,14.6,17.3,2.6,0.7,124,2021-01-31 03:00,nan,0.3,9.0,18,1.0,121.507972,25.046503,13
萬華,臺北市,29,nan,良好,1.5,0.34,29.8,24.0,16.0,8.0,13.1,15.4,2.2,1.1,77,2021-01-31 02:00,nan,0.3,9.0,18,0.0,121.507972,25.046503,13
萬華,臺北市,30,nan,良好,0.0,0.34,29.9,24.0,16.0,9.0,13.5,14.8,1.3,1.1,73,2021-01-31 01:00,nan,0.3,9.0,19,0.0,121.507972,25.046503,13
萬華,臺北市,31,nan,良好,1.7,0.36,26.3,25.0,19.0,9.0,18.0,20.1,2.1,2.3,85,2021-01-31 00:00,nan,0.3,10.0,20,1.0,121.507972,25.046503,13
萬華,臺北市,37,nan,良好,1.7,0.4,22.6,27.0,16,7,22.1,25.5,3.3,2.3,85,2021-01-30 23:00,nan,0.3,10,21,1.0,121.507972,25.046503,13
萬華,臺北市,38,nan,良好,1.5,0.42,20.8,29.0,19,10,23.8,27.9,4.1,2.1,80,2021-01-30 22:00,nan,0.3,10,22,1.0,121.507972,25.046503,13
萬華,臺北市,38,nan,良好,1.5,0.39,22.4,32.0,24,11,23.2,26.3,3.1,2.3,86,2021-01-30 21:00,nan,0.3,10,23,1.0,121.507972,25.046503,13
萬華,臺北市,42,nan,良好,1.5,0.4,21.1,34.0,23,10,25.0,28.5,3.5,2.6,87,2021-01-30 20:00,nan,0.3,10,23,1.0,121.507972,25.046503,13
萬華,臺北市,37,nan,良好,1.3,0.41,25.1,36.0,23,10,22.3,25.2,2.8,2.2,84,2021-01-30 19:00,nan,0.3,10,23,1.0,121.507972,25.046503,13
萬華,臺北市,35,nan,良好,1.1,0.35,31.6,38.0,26,12,16.5,19.7,3.1,2.8,89,2021-01-30 18:00,nan,0.2,10,23,1.0,121.507972,25.046503,13
萬華,臺北市,35,nan,良好,1.0,0.31,34.6,38.0,21,11,13.9,17.9,3.9,2.1,91,2021-01-30 17:00,nan,0.2,9,22,1.0,121.507972,25.046503,13
萬華,臺北市,34,nan,良好,0.9,0.3,38.7,37.0,25,10,11.4,14.7,3.3,3.1,96,2021-01-30 16:00,nan,0.2,9,23,1.0,121.507972,25.046503,13
萬華,臺北市,32,nan,良好,0.8,0.27,41.9,35.0,24,9,9.9,13.8,3.9,2.8,84,2021-01-30 15:00,nan,0.2,9,23,1.0,121.507972,25.046503,13
萬華,臺北市,31,nan,良好,0.8,0.27,43.3,33.0,18,9,8.7,12.5,3.8,3,98,2021-01-30 14:00,nan,0.2,9,23,1.0,121.507972,25.046503,13
萬華,臺北市,30,nan,良好,0.9,0.29,41.1,32.0,22,9,10.0,14.6,4.6,3.2,94,2021-01-30 13:00,nan,0.2,9,25,1.0,121.507972,25.046503,13
萬華,臺北市,29,nan,良好,0.9,0.3,39.0,31.0,21,9,10.3,15.0,4.6,2.6,91,2021-01-30 12:00,nan,0.2,9,27,1.0,121.507972,25.046503,13
萬華,臺北市,31,nan,良好,0.9,0.3,35.0,31.0,23,8,12.3,18.0,5.7,2.3,94,2021-01-30 11:00,nan,0.2,9,28,1.0,121.507972,25.046503,13
萬華,臺北市,32,nan,良好,0.9,0.31,31.1,31.0,29,9,13.9,20.5,6.6,2.7,88,2021-01-30 10:00,nan,0.2,10,29,1.0,121.507972,25.046503,13
萬華,臺北市,32,nan,良好,0.6,0.32,26.4,32.0,28,9,16.8,23.8,7.0,2.4,85,2021-01-30 09:00,nan,0.2,10,29,1.0,121.507972,25.046503,13
萬華,臺北市,34,nan,良好,0.7,0.32,23.5,33.0,24,10,18.9,24.0,5.1,2.2,85,2021-01-30 08:00,nan,0.2,10,31,1.0,121.507972,25.046503,13
萬華,臺北市,35,nan,良好,0.7,0.25,28.8,34.0,21,8,13.3,15.5,2.1,2.6,88,2021-01-30 07:00,nan,0.2,11,33,1.0,121.507972,25.046503,13
萬華,臺北市,37,nan,良好,0.7,0.21,34.9,34.0,26,8,7.4,8.7,1.2,2.2,85,2021-01-30 06:00,nan,0.2,12,36,1.0,121.507972,25.046503,13
萬華,臺北市,40,nan,良好,0.9,0.21,35.6,32.0,30,9,5.9,7.3,1.3,2.5,86,2021-01-30 05:00,nan,0.2,12,40,1.0,121.507972,25.046503,13
萬華,臺北市,44,nan,良好,0.7,0.22,37.5,31.0,34,11,5.0,6.4,1.4,2.1,85,2021-01-30 04:00,nan,0.2,13,44,1.0,121.507972,25.046503,13
萬華,臺北市,48,nan,良好,0.7,0.23,37.3,29.0,34,9,5.7,6.8,1.1,3.2,89,2021-01-30 03:00,nan,0.3,14,48,1.0,121.507972,25.046503,13
萬華,臺北市,53,細懸浮微粒,普通,0.8,0.24,37.0,27.0,36,11,5.5,7.1,1.5,2.7,86,2021-01-30 02:00,nan,0.3,16,52,1.0,121.507972,25.046503,13
萬華,臺北市,57,懸浮微粒,普通,2.1,0.24,35.2,25.0,50,12,7.9,9.9,2.0,3,91,2021-01-30 01:00,nan,0.3,18,57,2.0,121.507972,25.046503,13
萬華,臺北市,59,細懸浮微粒,普通,2.1,0.28,30.6,24.0,44,14,12.3,14.3,2.0,2.9,88,2021-01-30 00:00,nan,0.3,19,59,2.0,121.507972,25.046503,13
萬華,臺北市,63,細懸浮微粒,普通,2.2,0.34,27.5,24.0,43.0,19.0,15.3,18.3,3.0,3.4,82,2021-01-29 23:00,nan,0.4,20,63.0,1.0,121.507972,25.046503,13
萬華,臺北市,68,懸浮微粒,普通,2.4,0.39,22.8,24.0,51.0,17.0,19.9,24.0,4.0,2.4,80,2021-01-29 22:00,nan,0.4,21,68.0,1.0,121.507972,25.046503,13
萬華,臺北市,73,懸浮微粒,普通,2.2,0.36,25.2,26.0,52.0,17.0,18.3,22.6,4.3,2.9,83,2021-01-29 21:00,nan,0.4,22,73.0,1.0,121.507972,25.046503,13
萬華,臺北市,79,懸浮微粒,普通,2.3,0.43,20.9,27.0,54.0,17.0,23.7,29.3,5.6,2.6,84,2021-01-29 20:00,nan,0.4,24,79.0,1.0,121.507972,25.046503,13
萬華,臺北市,86,懸浮微粒,普通,2.2,0.51,19.0,29.0,58.0,21.0,26.3,33.4,7.1,3.2,88,2021-01-29 19:00,nan,0.4,26,86.0,1.0,121.507972,25.046503,13
萬華,臺北市,93,懸浮微粒,普通,2.0,0.44,22.5,31.0,74.0,20.0,24.4,29.9,5.5,3.2,80,2021-01-29 18:00,nan,0.4,27,93.0,2.0,121.507972,25.046503,13
萬華,臺北市,97,懸浮微粒,普通,1.7,0.4,25.0,31.0,83.0,25.0,23.8,29.6,5.7,2.4,76,2021-01-29 17:00,nan,0.4,28,97.0,2.0,121.507972,25.046503,13
萬華,臺北市,100,懸浮微粒,普通,1.8,0.37,30.0,31.0,94.0,24.0,17.5,22.6,5.1,4,90,2021-01-29 16:00,nan,0.4,29,100.0,2.0,121.507972,25.046503,13
萬華,臺北市,101,懸浮微粒,對敏感族群不健康,2.0,0.37,33.7,30.0,102.0,27.0,15.0,20.5,5.5,4.5,94,2021-01-29 15:00,nan,0.4,31,102.0,2.0,121.507972,25.046503,13
萬華,臺北市,101,懸浮微粒,對敏感族群不健康,1.9,0.4,35.8,30.0,101.0,25.0,15.1,21.9,6.8,3.9,84,2021-01-29 14:00,nan,0.5,33,102.0,2.0,121.507972,25.046503,13
萬華,臺北市,100,懸浮微粒,普通,2.0,0.43,37.0,30.0,107.0,28.0,14.0,20.1,6.0,3.8,88,2021-01-29 13:00,nan,0.5,35,100.0,2.0,121.507972,25.046503,13
萬華,臺北市,103,細懸浮微粒,對敏感族群不健康,1.7,0.48,35.6,31.0,116.0,35.0,14.9,21.6,6.7,4.7,81,2021-01-29 12:00,nan,0.5,36,98.0,2.0,121.507972,25.046503,13
萬華,臺北市,100,細懸浮微粒,普通,1.9,0.51,31.5,32.0,109.0,36.0,17.9,24.5,6.6,4.2,93,2021-01-29 11:00,nan,0.5,35,93.0,2.0,121.507972,25.046503,13
萬華,臺北市,97,細懸浮微粒,普通,2.0,0.55,26.0,33.0,103.0,37.0,22.3,29.5,7.1,3.4,87,2021-01-29 10:00,nan,0.4,34,88.0,2.0,121.507972,25.046503,13
萬華,臺北市,95,細懸浮微粒,普通,1.9,0.63,20.8,36.0,105.0,39.0,27.6,35.7,8.1,2.5,86,2021-01-29 09:00,nan,0.4,33,83.0,2.0,121.507972,25.046503,13
萬華,臺北市,92,細懸浮微粒,普通,1.8,0.55,21.6,39.0,98.0,35.0,26.7,32.5,5.8,2.7,87,2021-01-29 08:00,nan,0.4,32,77.0,2.0,121.507972,25.046503,13
萬華,臺北市,91,細懸浮微粒,普通,2.0,0.45,32.6,41.0,94.0,33.0,15.7,18.3,2.6,2.2,83,2021-01-29 07:00,nan,0.4,32,72.0,2.0,121.507972,25.046503,13
萬華,臺北市,90,細懸浮微粒,普通,2.0,0.43,39.9,42.0,88.0,36.0,7.4,9.1,1.7,2.5,84,2021-01-29 06:00,nan,0.4,31,66.0,2.0,121.507972,25.046503,13
萬華,臺北市,86,細懸浮微粒,普通,1.7,0.43,42.0,42.0,80.0,39.0,6.5,7.8,1.2,1.7,72,2021-01-29 05:00,nan,0.4,30,61.0,2.0,121.507972,25.046503,13
萬華,臺北市,81,細懸浮微粒,普通,1.9,0.45,42.8,42.0,81.0,37.0,6.3,7.5,1.2,1.5,83,2021-01-29 04:00,nan,0.4,28,56.0,2.0,121.507972,25.046503,13
萬華,臺北市,73,細懸浮微粒,普通,2.1,0.46,44.1,40.0,72.0,35.0,7.4,9.0,1.5,1.5,92,2021-01-29 03:00,nan,0.5,24,49.0,2.0,121.507972,25.046503,13
萬華,臺北市,66,細懸浮微粒,普通,2.1,0.48,44.5,36.0,63.0,33.0,8.2,10.2,1.9,1.7,90,2021-01-29 02:00,nan,0.5,21,43.0,2.0,121.507972,25.046503,13
萬華,臺北市,59,細懸浮微粒,普通,2.1,0.49,45.9,31.0,59.0,31.0,10.0,11.9,1.8,1.5,89,2021-01-29 01:00,nan,0.6,19,36.0,2.0,121.507972,25.046503,13
萬華,臺北市,51,細懸浮微粒,普通,1.6,0.49,42.0,27.0,48.0,19.0,15.4,17.9,2.5,2.1,84,2021-01-29 00:00,nan,0.7,16,31.0,2.0,121.507972,25.046503,13
萬華,臺北市,48,nan,良好,1.6,0.47,40.8,23.0,42.0,18.0,16.8,19.9,3.1,2.4,85,2021-01-28 23:00,nan,0.7,15,27.0,2.0,121.507972,25.046503,13
萬華,臺北市,49,nan,良好,1.9,0.48,41.0,20.0,28.0,17.0,16.0,18.9,2.8,2.3,72,2021-01-28 22:00,nan,0.7,15,25.0,2.0,121.507972,25.046503,13
萬華,臺北市,50,nan,良好,2.5,0.53,38.3,17.0,31.0,13.0,19.4,22.4,2.9,2.1,82,2021-01-28 21:00,nan,0.8,15,26.0,2.0,121.507972,25.046503,13
萬華,臺北市,52,細懸浮微粒,普通,3.0,0.63,29.1,16.0,24.0,13.0,27.6,33.1,5.5,2.5,91,2021-01-28 20:00,nan,0.8,16,25.0,2.0,121.507972,25.046503,13
萬華,臺北市,58,二氧化氮,普通,3.3,1.16,8.4,16.0,28.0,17.0,41.9,55.6,13.6,1.1,103,2021-01-28 19:00,nan,0.8,16,24.0,2.0,121.507972,25.046503,13
萬華,臺北市,57,二氧化氮,普通,2.6,1.1,7.5,19.0,27.0,14.0,40.6,52.8,12.1,1.3,161,2021-01-28 18:00,nan,0.7,15,23.0,2.0,121.507972,25.046503,13
萬華,臺北市,52,二氧化氮,普通,2.4,0.86,14.2,22.0,17.0,14.0,32.8,40.7,7.9,0.9,158,2021-01-28 17:00,nan,0.7,15,20.0,2.0,121.507972,25.046503,13
萬華,臺北市,47,nan,良好,2.3,0.8,12.3,24.0,14.0,12.0,27.7,36.1,8.3,0.7,259,2021-01-28 16:00,nan,0.7,15,19.0,2.0,121.507972,25.046503,13
萬華,臺北市,50,nan,良好,2.2,0.74,15.6,27.0,nan,10.0,21.9,27.5,5.6,1.2,159,2021-01-28 15:00,nan,0.7,15,21.0,1.0,121.507972,25.046503,13
萬華,臺北市,58,細懸浮微粒,普通,2.3,0.82,17.9,29.0,7.0,nan,20.6,25.5,4.8,1.5,269,2021-01-28 14:00,nan,0.6,18,25.0,1.0,121.507972,25.046503,13
萬華,臺北市,61,細懸浮微粒,普通,2.2,0.7,24.1,30.0,13.0,13.0,17.0,21.0,4.0,1.5,300,2021-01-28 13:00,nan,0.6,19,30.0,1.0,121.507972,25.046503,13
萬華,臺北市,64,細懸浮微粒,普通,2.3,0.64,29.8,31.0,26.0,16.0,17.4,21.4,4.0,2.7,282,2021-01-28 12:00,nan,0.6,21,34.0,1.0,121.507972,25.046503,13
萬華,臺北市,65,細懸浮微粒,普通,2.4,0.71,31.3,32.0,45.0,28.0,19.9,24.7,4.8,2,294,2021-01-28 11:00,nan,0.5,21,35.0,1.0,121.507972,25.046503,13
萬華,臺北市,59,細懸浮微粒,普通,2.2,0.7,33.7,33.0,44.0,30.0,21.2,26.3,5.0,1.9,295,2021-01-28 10:00,nan,0.5,19,33.0,1.0,121.507972,25.046503,13
萬華,臺北市,51,細懸浮微粒,普通,2.1,0.76,35.0,34.0,43.0,24.0,20.3,24.3,4.0,1.7,282,2021-01-28 09:00,nan,0.4,16,30.0,1.0,121.507972,25.046503,13
萬華,臺北市,43,nan,良好,1.6,0.72,31.3,35.0,41.0,21.0,22.0,24.8,2.8,1.8,286,2021-01-28 08:00,nan,0.4,13,25.0,1.0,121.507972,25.046503,13
萬華,臺北市,39,nan,良好,1.4,0.49,32.9,35.0,36.0,16.0,15.3,17.4,2.0,1.5,265,2021-01-28 07:00,nan,0.4,12,22.0,1.0,121.507972,25.046503,13
萬華,臺北市,37,nan,良好,1.5,0.46,22.7,34.0,23.0,13.0,18.2,20.4,2.1,1.1,271,2021-01-28 06:00,nan,0.4,11,19.0,1.0,121.507972,25.046503,13
萬華,臺北市,35,nan,良好,1.4,0.38,35.3,35.0,14.0,10.0,10.9,12.7,1.8,0.7,267,2021-01-28 05:00,nan,0.4,11,19.0,1.0,121.507972,25.046503,13
萬華,臺北市,36,nan,良好,2.0,0.36,36.7,34.0,20.0,13.0,10.7,13.0,2.2,0.7,49,2021-01-28 04:00,nan,0.4,11,20.0,1.0,121.507972,25.046503,13
萬華,臺北市,34,nan,良好,2.1,0.34,39.8,33.0,15.0,14.0,9.3,11.3,1.9,1.1,116,2021-01-28 03:00,nan,0.4,10,20.0,1.0,121.507972,25.046503,13
萬華,臺北市,32,nan,良好,1.2,0.34,43.6,31.0,19.0,8.0,6.2,8.3,2.0,1.4,101,2021-01-28 02:00,nan,0.4,10,22.0,1.0,121.507972,25.046503,13
萬華,臺北市,33,nan,良好,1.4,0.38,40.6,28.0,21.0,10.0,10.9,11.3,0.3,1.7,97,2021-01-28 01:00,nan,0.4,10,22.0,1.0,121.507972,25.046503,13
萬華,臺北市,35,nan,良好,2.0,0.46,30.2,27.0,23.0,8.0,21.0,23.0,1.9,1.6,88,2021-01-28 00:00,nan,0.4,10,22.0,1.0,121.507972,25.046503,13
萬華,臺北市,42,nan,良好,2.1,0.52,26.7,27.0,24.0,11.0,25.4,27.7,2.2,1.6,84,2021-01-27 23:00,nan,0.4,10,21,1.0,121.507972,25.046503,13
萬華,臺北市,40,nan,良好,2.5,0.49,27.8,28.0,19.0,8.0,24.5,26.7,2.1,1.8,104,2021-01-27 22:00,nan,0.4,10,21,1.0,121.507972,25.046503,13
萬華,臺北市,37,nan,良好,2.4,0.42,31.6,29.0,20.0,8.0,21.9,24.4,2.5,2.6,92,2021-01-27 21:00,nan,0.4,12,22,1.0,121.507972,25.046503,13
萬華,臺北市,45,nan,良好,3.1,0.5,26.8,29.0,24.0,11.0,27.3,30.4,3.1,2.9,94,2021-01-27 20:00,nan,0.4,13,23,1.0,121.507972,25.046503,13
萬華,臺北市,50,nan,良好,2.2,0.55,23.5,30.0,26.0,11.0,30.0,34.0,4.0,2.3,84,2021-01-27 19:00,nan,0.4,13,23,1.0,121.507972,25.046503,13
萬華,臺北市,52,二氧化氮,普通,1.9,0.54,20.0,31.0,28.0,16.0,32.9,37.9,5.0,2.1,88,2021-01-27 18:00,nan,0.4,13,22,1.0,121.507972,25.046503,13
萬華,臺北市,40,nan,良好,1.6,0.41,32.4,31.0,25.0,15.0,21.5,24.7,3.1,2.5,99,2021-01-27 17:00,nan,0.4,12,20,1.0,121.507972,25.046503,13
萬華,臺北市,37,nan,良好,1.7,0.38,35.1,28.0,25.0,13.0,18.0,21.6,3.6,3.5,92,2021-01-27 16:00,nan,0.4,11,18,1.0,121.507972,25.046503,13
萬華,臺北市,34,nan,良好,1.7,0.39,34.3,25.0,22.0,11.0,18.3,22.7,4.4,3.7,83,2021-01-27 15:00,nan,0.4,11,17,1.0,121.507972,25.046503,13
萬華,臺北市,34,nan,良好,2.0,0.37,35.0,23.0,20.0,15.0,16.7,21.3,4.6,2.7,69,2021-01-27 14:00,nan,0.5,10,15,1.0,121.507972,25.046503,13
萬華,臺北市,31,nan,良好,2.3,0.4,32.2,22.0,15.0,8.0,17.0,21.9,4.9,3.5,85,2021-01-27 13:00,nan,0.5,10,14,1.0,121.507972,25.046503,13
萬華,臺北市,35,nan,良好,1.8,0.4,33.1,21.0,16.0,10.0,15.8,20.6,4.7,3,90,2021-01-27 12:00,nan,0.5,11,15,1.0,121.507972,25.046503,13
萬華,臺北市,37,nan,良好,2.3,0.42,27.2,21.0,17.0,11.0,19.1,25.7,6.5,2.7,104,2021-01-27 11:00,nan,0.5,11,15,1.0,121.507972,25.046503,13
萬華,臺北市,38,nan,良好,2.4,0.56,19.2,20.0,17.0,9.0,23.1,32.3,9.2,3.1,81,2021-01-27 10:00,nan,0.5,11,15,2.0,121.507972,25.046503,13
萬華,臺北市,43,nan,良好,1.5,0.7,12.5,21.0,17.0,17.0,26.7,38.9,12.2,2.4,96,2021-01-27 09:00,nan,0.5,10,15,2.0,121.507972,25.046503,13
萬華,臺北市,37,nan,良好,1.3,0.63,13.6,22.0,18.0,13.0,22.2,28.8,6.6,1.8,91,2021-01-27 08:00,nan,0.4,9,14,2.0,121.507972,25.046503,13
萬華,臺北市,28,nan,良好,1.1,0.57,16.8,23.0,17.0,7.0,17.2,20.4,3.2,1.9,87,2021-01-27 07:00,nan,0.4,8,13,2.0,121.507972,25.046503,13
萬華,臺北市,29,nan,良好,1.0,0.52,23.9,24.0,14.0,7.0,9.4,10.3,0.9,2.2,90,2021-01-27 06:00,nan,0.4,9,12,2.0,121.507972,25.046503,13
萬華,臺北市,31,nan,良好,1.0,0.48,27.7,24.0,11.0,10.0,7.9,8.8,0.8,2.3,86,2021-01-27 05:00,nan,0.4,10,13,2.0,121.507972,25.046503,13
萬華,臺北市,35,nan,良好,1.1,0.46,27.4,23.0,6.0,6.0,7.9,9.2,1.2,2.3,91,2021-01-27 04:00,nan,0.4,11,15,2.0,121.507972,25.046503,13
萬華,臺北市,40,nan,良好,1.1,0.44,23.9,23.0,6.0,8.0,9.6,10.7,1.0,1.9,85,2021-01-27 03:00,nan,0.4,12,18,2.0,121.507972,25.046503,13
萬華,臺北市,43,nan,良好,1.1,0.42,23.2,22.0,9.0,8.0,10.6,11.6,0.9,2,84,2021-01-27 02:00,nan,0.4,13,21,2.0,121.507972,25.046503,13
萬華,臺北市,44,nan,良好,2.3,0.42,25.2,22.0,19.0,14.0,11.6,12.8,1.2,2.3,95,2021-01-27 01:00,nan,0.5,13,23,2.0,121.507972,25.046503,13
萬華,臺北市,44,nan,良好,1.7,0.44,23.5,23.0,17.0,14.0,15.3,16.4,1.1,1.8,98,2021-01-27 00:00,nan,0.5,14,24,2.0,121.507972,25.046503,13
萬華,臺北市,44,nan,良好,1.8,0.46,22.2,25.0,24.0,9.0,19.5,22.6,3.1,1.2,79,2021-01-26 23:00,nan,0.5,14,26.0,2.0,121.507972,25.046503,13
萬華,臺北市,49,nan,良好,1.9,0.47,21.0,27.0,15.0,7.0,22.7,26.1,3.4,2.1,105,2021-01-26 22:00,nan,0.5,15,28.0,2.0,121.507972,25.046503,13
萬華,臺北市,56,細懸浮微粒,普通,2.1,0.44,24.8,29.0,17.0,12.0,22.7,25.9,3.2,1.7,93,2021-01-26 21:00,nan,0.5,18,31.0,2.0,121.507972,25.046503,13
萬華,臺北市,62,細懸浮微粒,普通,2.4,0.52,27.1,32.0,23.0,11.0,25.9,28.7,2.8,2.6,86,2021-01-26 20:00,nan,0.5,20,34.0,2.0,121.507972,25.046503,13
萬華,臺北市,66,細懸浮微粒,普通,2.3,0.7,14.5,33.0,37.0,15.0,39.7,47.0,7.3,1.8,112,2021-01-26 19:00,nan,0.5,22,37.0,2.0,121.507972,25.046503,13
萬華,臺北市,69,細懸浮微粒,普通,2.2,0.58,20.0,34.0,34.0,20.0,34.1,39.4,5.3,1.6,103,2021-01-26 18:00,nan,0.5,23,36.0,2.0,121.507972,25.046503,13
萬華,臺北市,67,細懸浮微粒,普通,2.1,0.55,31.9,34.0,41.0,28.0,25.7,28.4,2.6,1.3,117,2021-01-26 17:00,nan,0.6,22,36.0,2.0,121.507972,25.046503,13
萬華,臺北市,65,細懸浮微粒,普通,2.2,0.5,38.8,31.0,43.0,21.0,21.4,25.3,3.8,1.7,267,2021-01-26 16:00,nan,0.6,21,34.0,2.0,121.507972,25.046503,13
萬華,臺北市,67,細懸浮微粒,普通,2.4,0.44,39.2,27.0,38.0,23.0,18.0,23.0,4.9,2,285,2021-01-26 15:00,nan,0.6,22,33.0,2.0,121.507972,25.046503,13
萬華,臺北市,67,細懸浮微粒,普通,2.7,0.45,43.3,23.0,37.0,17.0,16.3,21.0,4.7,2.5,288,2021-01-26 14:00,nan,0.6,22,33.0,2.0,121.507972,25.046503,13
萬華,臺北市,70,細懸浮微粒,普通,3.0,0.48,42.8,19.0,36.0,21.0,16.9,21.6,4.7,2,291,2021-01-26 13:00,nan,0.6,23,32.0,2.0,121.507972,25.046503,13
萬華,臺北市,71,細懸浮微粒,普通,4.9,0.77,36.8,17.0,42.0,27.0,31.9,42.0,10.0,1.8,288,2021-01-26 12:00,nan,0.6,24,31.0,2.0,121.507972,25.046503,13
萬華,臺北市,69,細懸浮微粒,普通,4.8,0.7,25.6,15.0,37.0,27.0,28.8,42.5,13.7,1.2,64,2021-01-26 11:00,nan,0.6,23,28.0,2.0,121.507972,25.046503,13
萬華,臺北市,66,細懸浮微粒,普通,3.3,0.93,16.6,15.0,32.0,24.0,29.3,47.9,18.6,1.7,146,2021-01-26 10:00,nan,0.5,22,26.0,2.0,121.507972,25.046503,13
萬華,臺北市,65,細懸浮微粒,普通,2.6,0.96,7.1,16.0,31.0,22.0,26.3,52.6,26.3,0.5,99,2021-01-26 09:00,nan,0.5,21,24.0,2.0,121.507972,25.046503,13
萬華,臺北市,65,細懸浮微粒,普通,1.8,0.67,5.7,18.0,21.0,21.0,21.8,35.4,13.5,0.8,160,2021-01-26 08:00,nan,0.5,21,23.0,2.0,121.507972,25.046503,13
萬華,臺北市,65,細懸浮微粒,普通,1.5,0.5,8.2,20.0,21.0,18.0,17.1,21.8,4.7,0.6,181,2021-01-26 07:00,nan,0.4,21,24.0,2.0,121.507972,25.046503,13
