SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
萬華,臺北市,43,nan,良好,2.4,0.59,15.5,18.0,21.0,10,26.8,30.4,3.6,0.4,237,2021-02-27 22:00,nan,0.5,10,18,1.0,121.507972,25.046503,13
萬華,臺北市,48,nan,良好,2.3,0.62,10.7,21.0,20.0,10,29.8,33.4,3.6,0.5,264,2021-02-27 21:00,nan,0.4,9,17,1.0,121.507972,25.046503,13
萬華,臺北市,50,nan,良好,2.0,0.55,12.7,22.0,22.0,11,30.6,35.2,4.5,0.6,353,2021-02-27 20:00,nan,0.4,10,17,1.0,121.507972,25.046503,13
萬華,臺北市,40,nan,良好,1.9,0.49,21.3,24.0,17.0,11,24.2,27.1,2.8,0.6,261,2021-02-27 19:00,nan,0.4,9,16,0.0,121.507972,25.046503,13
萬華,臺北市,42,nan,良好,1.9,0.56,20.8,24.0,19.0,10,25.2,28.1,2.8,1.1,283,2021-02-27 18:00,nan,0.4,8,14,0.0,121.507972,25.046503,13
萬華,臺北市,47,nan,良好,1.6,0.61,16.3,24.0,22.0,12,28.3,32.3,4.0,0.7,271,2021-02-27 17:00,nan,0.3,8,13,0.0,121.507972,25.046503,13
萬華,臺北市,32,nan,良好,1.4,0.39,26.3,25.0,18.0,9,19.3,22.4,3.0,0.5,321,2021-02-27 16:00,nan,0.3,7,11,0.0,121.507972,25.046503,13
萬華,臺北市,28,nan,良好,1.4,0.35,28.2,25.0,11.0,8,17.8,20.9,3.0,0.7,354,2021-02-27 15:00,nan,0.3,6,10,0.0,121.507972,25.046503,13
萬華,臺北市,23,nan,良好,1.2,0.3,31.8,25.0,17.0,7,14.5,18.0,3.4,1.8,283,2021-02-27 14:00,nan,0.3,6,10,0.0,121.507972,25.046503,13
萬華,臺北市,32,nan,良好,1.5,0.33,26.0,25.0,10.0,5,19.1,24.3,5.2,2.6,287,2021-02-27 13:00,nan,0.3,6,9,0.0,121.507972,25.046503,13
萬華,臺北市,30,nan,良好,1.4,0.34,25.5,26.0,12.0,6,18.5,22.3,3.7,1.2,273,2021-02-27 12:00,nan,0.3,6,8,0.0,121.507972,25.046503,13
萬華,臺北市,38,nan,良好,1.4,0.41,19.8,27.0,11.0,6,23.8,29.7,5.9,1.2,263,2021-02-27 11:00,nan,0.2,6,7,0.0,121.507972,25.046503,13
萬華,臺北市,33,nan,良好,1.1,0.37,22.2,29.0,10.0,5,20.6,24.5,3.9,1.1,271,2021-02-27 10:00,nan,0.2,6,6,0.0,121.507972,25.046503,13
萬華,臺北市,30,nan,良好,0.9,0.38,23.6,30.0,6.0,6,18.1,21.1,3.0,1.4,272,2021-02-27 09:00,nan,0.2,6,5,0.0,121.507972,25.046503,13
萬華,臺北市,28,nan,良好,0.9,0.31,25.6,30.0,4.0,6,16.3,18.3,1.9,1,265,2021-02-27 08:00,nan,0.2,6,6,0.0,121.507972,25.046503,13
萬華,臺北市,29,nan,良好,0.5,0.23,28.9,31.0,0.0,6,13.1,15.3,2.1,1.1,292,2021-02-27 07:00,nan,0.2,6,7,0.0,121.507972,25.046503,13
萬華,臺北市,29,nan,良好,0.7,0.2,35.2,31.0,4.0,7,7.5,8.8,1.3,1.3,290,2021-02-27 06:00,nan,0.2,6,9,0.0,121.507972,25.046503,13
萬華,臺北市,28,nan,良好,0.7,0.19,34.5,30.0,12.0,5,7.2,8.9,1.6,1.6,270,2021-02-27 05:00,nan,0.2,7,11,1.0,121.507972,25.046503,13
萬華,臺北市,26,nan,良好,0.9,0.2,33.9,28.0,8.0,5,7.9,9.6,1.7,0.8,334,2021-02-27 04:00,nan,0.3,8,12,1.0,121.507972,25.046503,13
萬華,臺北市,27,nan,良好,0.9,0.22,32.3,27.0,10.0,5,9.0,10.9,1.8,1.7,288,2021-02-27 03:00,nan,0.3,8,13,1.0,121.507972,25.046503,13
萬華,臺北市,28,nan,良好,0.8,0.26,28.8,25.0,10.0,6,10.9,12.4,1.4,1.5,287,2021-02-27 02:00,nan,0.4,8,13,1.0,121.507972,25.046503,13
萬華,臺北市,32,nan,良好,1.0,0.41,28.3,24.0,9.0,7,14.1,16.2,2.0,0.9,276,2021-02-27 01:00,nan,0.4,10,15,1.0,121.507972,25.046503,13
萬華,臺北市,37,nan,良好,0.0,0.38,27.3,23.0,10.0,4,16.1,18.6,2.5,1.3,283,2021-02-27 00:00,nan,0.5,11,17,1.0,121.507972,25.046503,13
萬華,臺北市,43,nan,良好,0.0,0.36,29.0,23.0,7.0,5.0,15.6,18.4,2.8,1.6,91,2021-02-26 23:00,nan,0.5,13,18,1.0,121.507972,25.046503,13
萬華,臺北市,51,細懸浮微粒,普通,0.0,0.37,28.4,23.0,11.0,8.0,17.2,20.6,3.4,1.7,97,2021-02-26 22:00,nan,0.5,16,22,2.0,121.507972,25.046503,13
萬華,臺北市,56,細懸浮微粒,普通,0.0,0.49,22.6,23.0,16.0,9.0,22.0,24.9,2.9,2,80,2021-02-26 21:00,nan,0.6,18,25,2.0,121.507972,25.046503,13
萬華,臺北市,60,細懸浮微粒,普通,0.5,0.46,22.0,26.0,10.0,11.0,23.9,28.7,4.8,1.3,89,2021-02-26 20:00,nan,0.6,19,27,2.0,121.507972,25.046503,13
萬華,臺北市,68,細懸浮微粒,普通,0.9,0.73,18.9,27.0,25.0,19.0,27.4,32.0,4.5,1.6,66,2021-02-26 19:00,nan,0.7,22,34,2.0,121.507972,25.046503,13
萬華,臺北市,71,細懸浮微粒,普通,0.6,0.76,18.6,28.0,33.0,19.0,28.7,32.5,3.8,0.9,23,2021-02-26 18:00,nan,0.6,24,36,3.0,121.507972,25.046503,13
萬華,臺北市,79,細懸浮微粒,普通,0.6,0.65,24.7,30.0,28.0,15.0,27.6,31.8,4.2,1.1,39,2021-02-26 17:00,nan,0.6,27,38,3.0,121.507972,25.046503,13
萬華,臺北市,90,細懸浮微粒,普通,0.7,0.7,27.1,31.0,45.0,24.0,nan,nan,nan,1,36,2021-02-26 16:00,nan,0.6,31,41,3.0,121.507972,25.046503,13
萬華,臺北市,93,細懸浮微粒,普通,nan,nan,nan,29.0,nan,nan,nan,nan,nan,2.1,281,2021-02-26 15:00,nan,0.6,33,40,3.0,121.507972,25.046503,13
萬華,臺北市,95,細懸浮微粒,普通,1.4,0.79,32.5,27.0,43.0,30.0,33.6,42.0,8.3,1.7,298,2021-02-26 14:00,nan,0.6,33,40,3.0,121.507972,25.046503,13
萬華,臺北市,94,細懸浮微粒,普通,1.8,0.72,44.3,24.0,39.0,35.0,26.8,32.8,5.9,1.5,301,2021-02-26 13:00,nan,0.6,33,38,3.0,121.507972,25.046503,13
萬華,臺北市,89,細懸浮微粒,普通,nan,0.6,nan,20.0,37.0,26.0,nan,nan,nan,1.3,279,2021-02-26 12:00,nan,0.6,31,37,3.0,121.507972,25.046503,13
萬華,臺北市,101,細懸浮微粒,對敏感族群不健康,1.4,0.59,26.2,20.0,35.0,nan,nan,nan,nan,1.3,283,2021-02-26 11:00,nan,0.5,36,41,3.0,121.507972,25.046503,13
萬華,臺北市,106,細懸浮微粒,對敏感族群不健康,1.2,0.53,28.1,17.0,23.0,20.0,19.8,26.3,6.5,1.2,294,2021-02-26 10:00,nan,0.6,37,43,3.0,121.507972,25.046503,13
萬華,臺北市,117,細懸浮微粒,對敏感族群不健康,1.6,0.66,29.2,14.0,28.0,21.0,22.3,27.4,5.0,1.5,286,2021-02-26 09:00,nan,0.6,42,48,3.0,121.507972,25.046503,13
萬華,臺北市,126,細懸浮微粒,對敏感族群不健康,3.1,0.9,14.4,12.0,57.0,48.0,38.7,48.0,9.2,1.2,283,2021-02-26 08:00,nan,0.6,45,51,3.0,121.507972,25.046503,13
萬華,臺北市,125,細懸浮微粒,對敏感族群不健康,2.8,0.62,14.6,11.0,47.0,42.0,31.9,35.5,3.6,0.6,250,2021-02-26 07:00,nan,0.6,45,52,3.0,121.507972,25.046503,13
萬華,臺北市,130,細懸浮微粒,對敏感族群不健康,2.9,0.51,16.5,9.0,46.0,44.0,22.7,24.9,2.1,0.7,253,2021-02-26 06:00,nan,0.6,46,54,3.0,121.507972,25.046503,13
萬華,臺北市,136,細懸浮微粒,對敏感族群不健康,2.3,0.44,15.4,8.0,42.0,40.0,22.2,24.8,2.6,1,306,2021-02-26 05:00,nan,0.7,49,57,3.0,121.507972,25.046503,13
萬華,臺北市,141,細懸浮微粒,對敏感族群不健康,2.4,0.49,15.9,6.0,56.0,44.0,22.5,24.6,2.1,1,295,2021-02-26 04:00,nan,0.8,51,60,3.0,121.507972,25.046503,13
萬華,臺北市,146,細懸浮微粒,對敏感族群不健康,2.8,0.67,5.9,5.0,57.0,51.0,31.9,35.7,3.8,0.5,328,2021-02-26 03:00,nan,0.9,53,63,3.0,121.507972,25.046503,13
萬華,臺北市,149,細懸浮微粒,對敏感族群不健康,3.2,0.77,4.5,5.0,60.0,57.0,37.0,43.4,6.3,1,22,2021-02-26 02:00,nan,1,54,65,3.0,121.507972,25.046503,13
萬華,臺北市,149,細懸浮微粒,對敏感族群不健康,3.8,0.68,10.4,7.0,48.0,43.0,31.0,35.3,4.3,0.4,327,2021-02-26 01:00,nan,1,54,66,3.0,121.507972,25.046503,13
萬華,臺北市,152,細懸浮微粒,對所有族群不健康,5.9,0.82,7.3,10.0,61.0,45.0,38.4,45.2,6.8,1.1,18,2021-02-26 00:00,nan,1,56,70,3.0,121.507972,25.046503,13
萬華,臺北市,152,細懸浮微粒,對所有族群不健康,6.1,1.09,3.0,10.0,62.0,48.0,43.8,56.3,12.5,0.6,249,2021-02-25 23:00,nan,1,56,70,3.0,121.507972,25.046503,13
萬華,臺北市,152,細懸浮微粒,對所有族群不健康,6.3,1.25,1.8,15.0,63.0,48.0,48.2,67.7,19.4,0.7,346,2021-02-25 22:00,nan,1,56,69,2.0,121.507972,25.046503,13
萬華,臺北市,152,細懸浮微粒,對所有族群不健康,6.1,1.26,2.3,17.0,71.0,53.0,51.8,67.9,16.0,0.5,47,2021-02-25 21:00,nan,0.9,56,69,2.0,121.507972,25.046503,13
萬華,臺北市,153,細懸浮微粒,對所有族群不健康,5.6,1.15,6.3,20.0,67.0,51.0,50.4,59.7,9.2,0.5,294,2021-02-25 20:00,nan,0.9,58,69,2.0,121.507972,25.046503,13
萬華,臺北市,154,細懸浮微粒,對所有族群不健康,5.1,1.14,10.1,25.0,70.0,56.0,50.3,58.2,7.9,0.7,272,2021-02-25 19:00,nan,0.9,60,71,2.0,121.507972,25.046503,13
萬華,臺北市,155,細懸浮微粒,對所有族群不健康,4.0,0.9,20.6,30.0,83.0,65.0,43.4,49.3,5.9,1.3,18,2021-02-25 18:00,nan,0.7,63,74,1.0,121.507972,25.046503,13
萬華,臺北市,155,細懸浮微粒,對所有族群不健康,3.2,0.9,30.7,31.0,93.0,77.0,42.0,49.7,7.7,1.4,272,2021-02-25 17:00,nan,0.6,63,73,1.0,121.507972,25.046503,13
萬華,臺北市,153,細懸浮微粒,對所有族群不健康,nan,0.83,nan,27.0,100.0,84.0,36.2,43.3,7.0,1.1,278,2021-02-25 16:00,nan,0.5,59,66,1.0,121.507972,25.046503,13
萬華,臺北市,136,細懸浮微粒,對敏感族群不健康,nan,nan,35.2,24.0,111.0,96.0,nan,nan,nan,0.9,303,2021-02-25 15:00,nan,0.5,49,52,1.0,121.507972,25.046503,13
萬華,臺北市,97,細懸浮微粒,普通,nan,0.75,nan,20.0,nan,80.0,36.1,43.5,7.3,1.4,21,2021-02-25 14:00,nan,0.5,34,29,1.0,121.507972,25.046503,13
萬華,臺北市,68,細懸浮微粒,普通,nan,nan,nan,21.0,74.0,72.0,nan,nan,nan,1.3,293,2021-02-25 13:00,nan,0.4,23,26,1.0,121.507972,25.046503,13
萬華,臺北市,40,nan,良好,nan,nan,31.2,22.0,40.0,27.0,nan,nan,nan,1.6,310,2021-02-25 12:00,nan,0.3,12,16,1.0,121.507972,25.046503,13
萬華,臺北市,31,nan,良好,2.3,0.26,36.0,23.0,1.0,8.0,8.6,14.7,6.1,1.2,355,2021-02-25 11:00,nan,0.3,10,12,1.0,121.507972,25.046503,13
萬華,臺北市,32,nan,良好,2.8,0.41,23.5,23.0,19.0,9.0,19.3,32.8,13.5,1.2,97,2021-02-25 10:00,nan,0.3,10,14,1.0,121.507972,25.046503,13
萬華,臺北市,43,nan,良好,2.9,0.7,13.1,24.0,16.0,11.0,26.9,54.4,27.4,2.2,78,2021-02-25 09:00,nan,0.3,10,13,1.0,121.507972,25.046503,13
萬華,臺北市,40,nan,良好,2.1,0.61,8.5,27.0,16.0,10.0,24.7,42.2,17.4,0.7,148,2021-02-25 08:00,nan,0.2,10,12,1.0,121.507972,25.046503,13
萬華,臺北市,32,nan,良好,1.6,0.38,12.0,30.0,15.0,10.0,19.5,27.4,7.8,0.7,164,2021-02-25 07:00,nan,0.2,10,11,1.0,121.507972,25.046503,13
萬華,臺北市,30,nan,良好,1.4,0.22,26.4,32.0,12.0,10.0,9.1,12.3,3.2,1.3,115,2021-02-25 06:00,nan,0.2,9,11,1.0,121.507972,25.046503,13
萬華,臺北市,30,nan,良好,1.3,0.2,31.7,31.0,8.0,9.0,5.8,9.3,3.5,0.8,140,2021-02-25 05:00,nan,0.2,9,11,1.0,121.507972,25.046503,13
萬華,臺北市,30,nan,良好,1.0,0.19,34.3,30.0,9.0,10.0,4.8,8.0,3.2,1.7,91,2021-02-25 04:00,nan,0.2,9,12,1.0,121.507972,25.046503,13
萬華,臺北市,31,nan,良好,1.3,0.19,35.7,28.0,12.0,8.0,4.4,7.7,3.3,2.3,87,2021-02-25 03:00,nan,0.3,10,12,1.0,121.507972,25.046503,13
萬華,臺北市,31,nan,良好,1.3,0.21,35.9,26.0,11.0,11.0,4.7,7.7,3.0,1.9,83,2021-02-25 02:00,nan,0.3,10,12,1.0,121.507972,25.046503,13
萬華,臺北市,29,nan,良好,1.4,0.24,34.6,25.0,14.0,8.0,7.4,8.7,1.2,2.2,90,2021-02-25 01:00,nan,0.3,9,13,1.0,121.507972,25.046503,13
萬華,臺北市,30,nan,良好,1.3,0.27,31.9,25.0,10.0,12.0,10.2,12.2,2.0,2,86,2021-02-25 00:00,nan,0.3,9,13,1.0,121.507972,25.046503,13
萬華,臺北市,29,nan,良好,1.6,0.33,26.7,25.0,13.0,8.0,15.0,17.4,2.3,2.2,91,2021-02-24 23:00,nan,0.3,9.0,14.0,1.0,121.507972,25.046503,13
萬華,臺北市,31,nan,良好,1.6,0.37,24.2,25.0,15.0,8.0,18.5,21.3,2.7,2.6,82,2021-02-24 22:00,nan,0.3,10.0,15.0,1.0,121.507972,25.046503,13
萬華,臺北市,35,nan,良好,1.7,0.39,21.6,27.0,15.0,8.0,21.6,25.3,3.7,2.2,87,2021-02-24 21:00,nan,0.3,10.0,15.0,1.0,121.507972,25.046503,13
萬華,臺北市,40,nan,良好,1.9,0.44,18.3,30.0,15.0,11.0,24.8,29.4,4.5,2.7,83,2021-02-24 20:00,nan,0.3,10.0,15.0,1.0,121.507972,25.046503,13
萬華,臺北市,38,nan,良好,1.5,0.48,19.5,33.0,15.0,10.0,23.5,28.6,5.1,2.8,82,2021-02-24 19:00,nan,0.3,10.0,15.0,1.0,121.507972,25.046503,13
萬華,臺北市,32,nan,良好,1.3,0.4,26.9,35.0,16.0,8.0,17.9,22.5,4.5,2.7,82,2021-02-24 18:00,nan,0.3,10.0,15.0,1.0,121.507972,25.046503,13
萬華,臺北市,33,nan,良好,1.1,0.29,34.1,35.0,14.0,9.0,12.0,15.8,3.7,2.7,95,2021-02-24 17:00,nan,0.3,10.0,14.0,1.0,121.507972,25.046503,13
萬華,臺北市,35,nan,良好,1.3,0.3,35.3,33.0,12.0,12.0,14.2,19.5,5.3,3.3,101,2021-02-24 16:00,nan,0.3,11.0,15.0,1.0,121.507972,25.046503,13
萬華,臺北市,34,nan,良好,1.2,0.3,nan,31.0,14.0,7.0,14.5,20.3,5.7,2.7,93,2021-02-24 15:00,nan,0.3,10.0,16.0,1.0,121.507972,25.046503,13
萬華,臺北市,38,nan,良好,1.0,nan,38.1,30.0,13.0,9.0,nan,nan,nan,3,82,2021-02-24 14:00,nan,0.3,12.0,17.0,1.0,121.507972,25.046503,13
萬華,臺北市,43,nan,良好,1.4,0.3,38.8,30.0,17.0,12.0,12.1,17.2,5.1,3.2,82,2021-02-24 13:00,nan,0.3,13.0,19.0,1.0,121.507972,25.046503,13
萬華,臺北市,44,nan,良好,1.4,0.3,38.5,30.0,18.0,9.0,12.2,17.7,5.4,2.7,74,2021-02-24 12:00,nan,0.3,13.0,20.0,1.0,121.507972,25.046503,13
萬華,臺北市,46,nan,良好,1.8,0.31,35.3,31.0,20.0,14.0,13.3,19.5,6.1,2.9,79,2021-02-24 11:00,nan,0.3,14.0,21.0,1.0,121.507972,25.046503,13
萬華,臺北市,47,nan,良好,2.1,0.44,26.0,32.0,20.0,17.0,21.2,32.3,11.0,2.6,83,2021-02-24 10:00,nan,0.3,15.0,22.0,0.0,121.507972,25.046503,13
萬華,臺北市,45,nan,良好,3.9,0.44,24.6,35.0,21.0,11.0,nan,nan,nan,3,79,2021-02-24 09:00,nan,0.3,14.0,21.0,0.0,121.507972,25.046503,13
萬華,臺北市,45,nan,良好,3.7,0.42,20.1,38.0,20.0,11.0,23.7,32.1,8.3,2.6,93,2021-02-24 08:00,nan,0.2,14.0,20.0,0.0,121.507972,25.046503,13
萬華,臺北市,48,nan,良好,2.9,0.3,23.6,40.0,19.0,15.0,19.0,23.0,3.9,2.1,98,2021-02-24 07:00,nan,0.2,15.0,20.0,0.0,121.507972,25.046503,13
萬華,臺北市,49,nan,良好,1.0,0.24,35.9,42.0,11.0,12.0,8.9,10.9,2.0,2,88,2021-02-24 06:00,nan,0.2,15.0,21.0,0.0,121.507972,25.046503,13
萬華,臺北市,53,細懸浮微粒,普通,1.0,0.25,43.1,42.0,14.0,11.0,7.8,10.0,2.1,1.6,82,2021-02-24 05:00,nan,0.2,16.0,24.0,0.0,121.507972,25.046503,13
萬華,臺北市,56,細懸浮微粒,普通,1.1,0.26,43.0,40.0,27.0,15.0,6.6,8.9,2.3,1.8,78,2021-02-24 04:00,nan,0.3,18.0,28.0,0.0,121.507972,25.046503,13
萬華,臺北市,58,細懸浮微粒,普通,1.2,0.25,45.4,38.0,24.0,16.0,6.1,8.2,2.0,2.1,82,2021-02-24 03:00,nan,0.3,18.0,29.0,0.0,121.507972,25.046503,13
萬華,臺北市,59,細懸浮微粒,普通,1.2,0.27,47.4,36.0,27.0,20.0,5.8,8.5,2.7,2.9,79,2021-02-24 02:00,nan,0.3,19.0,30.0,0.0,121.507972,25.046503,13
萬華,臺北市,57,細懸浮微粒,普通,2.5,0.27,46.4,33.0,37.0,19.0,6.8,7.2,0.4,2.6,81,2021-02-24 01:00,nan,0.4,18.0,29.0,0.0,121.507972,25.046503,13
萬華,臺北市,53,細懸浮微粒,普通,0.0,0.32,41.6,31.0,36.0,22.0,11.8,12.9,1.0,3.3,90,2021-02-24 00:00,nan,0.4,16.0,25.0,0.0,121.507972,25.046503,13
萬華,臺北市,49,nan,良好,0.0,0.38,35.8,31.0,34.0,20.0,16.9,19.0,2.0,2.8,89,2021-02-23 23:00,nan,0.4,15.0,23.0,1,121.507972,25.046503,13
萬華,臺北市,48,nan,良好,0.0,0.39,34.0,31.0,25.0,18.0,18.4,20.1,1.7,2.8,86,2021-02-23 22:00,nan,0.3,15.0,20.0,1,121.507972,25.046503,13
萬華,臺北市,47,nan,良好,0.4,0.32,29.5,32.0,14.0,9.0,15.9,18.1,2.2,2.5,89,2021-02-23 21:00,nan,0.3,14.0,21.0,1,121.507972,25.046503,13
萬華,臺北市,51,細懸浮微粒,普通,0.4,0.48,27.7,33.0,21.0,17.0,23.7,27.3,3.5,3,86,2021-02-23 20:00,nan,0.3,16.0,24.0,1,121.507972,25.046503,13
萬華,臺北市,48,nan,良好,0.1,0.55,27.4,34.0,21.0,21.0,26.1,29.6,3.5,2.6,80,2021-02-23 19:00,nan,0.3,15.0,23.0,1,121.507972,25.046503,13
萬華,臺北市,45,nan,良好,0.0,0.49,27.0,35.0,35.0,19.0,27.5,31.4,3.9,2.3,81,2021-02-23 18:00,nan,0.3,13.0,22.0,2,121.507972,25.046503,13
萬華,臺北市,36,nan,良好,0.1,0.38,31.9,35.0,34.0,20.0,21.9,25.8,3.9,3.3,77,2021-02-23 17:00,nan,0.2,11.0,19.0,2,121.507972,25.046503,13
萬華,臺北市,31,nan,良好,0.0,0.27,36.7,34.0,17.0,13.0,15.2,19.4,4.2,3.1,87,2021-02-23 16:00,nan,0.3,10.0,17.0,2,121.507972,25.046503,13
萬華,臺北市,31,nan,良好,0.0,0.26,37.9,31.0,17.0,7.0,12.2,16.8,4.6,2.5,83,2021-02-23 15:00,nan,0.3,9.0,17.0,2,121.507972,25.046503,13
萬華,臺北市,34,nan,良好,0.7,0.25,40.0,28.0,18.0,9.0,11.8,16.2,4.3,3.8,82,2021-02-23 14:00,nan,0.3,10.0,18.0,2,121.507972,25.046503,13
萬華,臺北市,34,nan,良好,0.0,0.26,40.6,26.0,17.0,10.0,13.3,18.3,5.0,2.5,72,2021-02-23 13:00,nan,0.3,10.0,17.0,2,121.507972,25.046503,13
萬華,臺北市,33,nan,良好,0.0,0.26,36.8,21.0,17.0,8.0,13.1,18.8,5.6,2.5,81,2021-02-23 12:00,nan,0.3,10.0,18.0,2,121.507972,25.046503,13
萬華,臺北市,35,nan,良好,0.2,0.26,35.6,17.0,16.0,9.0,12.9,18.4,5.4,3.7,82,2021-02-23 11:00,nan,0.4,11.0,17.0,2,121.507972,25.046503,13
萬華,臺北市,37,nan,良好,0.4,0.34,28.0,13.0,15.0,6.0,18.4,27.0,8.6,2.6,91,2021-02-23 10:00,nan,0.5,11.0,18.0,2,121.507972,25.046503,13
萬華,臺北市,39,nan,良好,0.6,0.51,19.6,11.0,19.0,8.0,23.1,35.7,12.5,2.8,84,2021-02-23 09:00,nan,0.6,12.0,19.0,2,121.507972,25.046503,13
萬華,臺北市,50,nan,良好,0.7,0.53,10.7,11.0,12.0,10.0,30.0,46.5,16.5,1.9,78,2021-02-23 08:00,nan,0.6,14.0,20.0,3,121.507972,25.046503,13
