SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
萬華,臺北市,23,nan,良好,2.5,0.36,4.0,13.0,17.0,9.0,14.4,17.5,3.0,0.8,168,2021-06-28 23:00,nan,0.3,7.0,15.0,1,121.507972,25.046503,13
萬華,臺北市,23,nan,良好,2.2,0.41,5.7,16.0,14.0,9.0,14.5,17.9,3.3,1.1,147,2021-06-28 22:00,nan,0.3,6.0,14.0,1,121.507972,25.046503,13
萬華,臺北市,19,nan,良好,2.4,0.32,11.2,19.0,13.0,8.0,11.8,13.4,1.6,0.9,175,2021-06-28 21:00,nan,0.3,6.0,15.0,1,121.507972,25.046503,13
萬華,臺北市,23,nan,良好,2.9,0.44,10.1,22.0,17.0,5.0,14.7,16.2,1.5,1,214,2021-06-28 20:00,nan,0.3,5.0,15.0,1,121.507972,25.046503,13
萬華,臺北市,27,nan,良好,2.9,0.55,10.8,24.0,14.0,6.0,16.3,18.1,1.8,1.3,256,2021-06-28 19:00,nan,0.3,5.0,15.0,1,121.507972,25.046503,13
萬華,臺北市,24,nan,良好,2.3,0.43,15.1,26.0,15.0,6.0,12.6,16.1,3.4,1.9,266,2021-06-28 18:00,nan,0.2,5.0,16.0,1,121.507972,25.046503,13
萬華,臺北市,26,nan,良好,1.8,0.28,21.0,28.0,17.0,5.0,9.8,12.5,2.7,2.5,259,2021-06-28 17:00,nan,0.2,5.0,17.0,1,121.507972,25.046503,13
萬華,臺北市,26,nan,良好,1.8,0.23,28.5,28.0,24.0,5.0,7.6,9.9,2.3,2.6,261,2021-06-28 16:00,nan,0.2,6.0,15.0,1,121.507972,25.046503,13
萬華,臺北市,24,nan,良好,2.2,0.25,29.8,26.0,19.0,5.0,9.2,12.0,2.8,1.9,256,2021-06-28 15:00,nan,0.2,6.0,14.0,1,121.507972,25.046503,13
萬華,臺北市,23,nan,良好,1.7,0.23,31.8,25.0,20.0,6.0,7.6,9.8,2.2,3.1,265,2021-06-28 14:00,nan,0.2,6.0,12.0,1,121.507972,25.046503,13
萬華,臺北市,21,nan,良好,1.6,0.25,30.4,23.0,8.0,6.0,7.9,10.0,2.1,1.9,262,2021-06-28 13:00,nan,0.2,6.0,12.0,1,121.507972,25.046503,13
萬華,臺北市,19,nan,良好,1.8,0.25,29.3,20.0,12.0,5.0,7.1,9.3,2.1,2.3,277,2021-06-28 12:00,nan,0.2,5.0,12.0,1,121.507972,25.046503,13
萬華,臺北市,18,nan,良好,1.4,0.2,26.9,18.0,9.0,5.0,5.5,8.1,2.6,2.1,245,2021-06-28 11:00,nan,0.2,6.0,11.0,1,121.507972,25.046503,13
萬華,臺北市,18,nan,良好,1.6,0.22,26.7,15.0,16.0,4.0,6.3,7.7,1.4,2.5,261,2021-06-28 10:00,nan,0.2,6.0,12.0,1,121.507972,25.046503,13
萬華,臺北市,21,nan,良好,1.8,0.34,21.2,13.0,8.0,3.0,9.7,12.2,2.5,2.6,267,2021-06-28 09:00,nan,0.2,6.0,12.0,1,121.507972,25.046503,13
萬華,臺北市,23,nan,良好,1.8,0.32,19.6,12.0,7.0,6.0,9.0,11.1,2.1,1.3,257,2021-06-28 08:00,nan,0.1,7.0,13.0,1,121.507972,25.046503,13
萬華,臺北市,25,nan,良好,1.4,0.21,19.6,11.0,10.0,6.0,6.0,7.5,1.5,1.2,264,2021-06-28 07:00,nan,0.1,8.0,15.0,1,121.507972,25.046503,13
萬華,臺北市,24,nan,良好,1.3,0.16,13.7,10.0,19.0,9.0,4.0,5.3,1.2,1.9,249,2021-06-28 06:00,nan,0.1,8.0,15.0,1,121.507972,25.046503,13
萬華,臺北市,24,nan,良好,1.3,0.15,8.9,11.0,17.0,8.0,1.4,1.2,0.0,0.5,147,2021-06-28 05:00,nan,0.1,7.0,15.0,1,121.507972,25.046503,13
萬華,臺北市,24,nan,良好,1.4,0.17,8.2,12.0,15.0,9.0,2.7,2.8,0.1,0.9,123,2021-06-28 04:00,nan,0.2,7.0,15.0,1,121.507972,25.046503,13
萬華,臺北市,23,nan,良好,1.3,0.17,8.4,13.0,16.0,6.0,3.6,3.5,0.0,1.4,159,2021-06-28 03:00,nan,0.2,7.0,14.0,1,121.507972,25.046503,13
萬華,臺北市,23,nan,良好,1.4,0.18,9.0,15.0,19.0,8.0,3.3,4.2,0.8,1,125,2021-06-28 02:00,nan,0.2,7.0,14.0,1,121.507972,25.046503,13
萬華,臺北市,23,nan,良好,1.4,0.19,8.7,18.0,17.0,8.0,nan,nan,nan,1,141,2021-06-28 01:00,nan,0.2,7.0,14.0,1,121.507972,25.046503,13
萬華,臺北市,22,nan,良好,1.4,0.23,11.6,21.0,14.0,8.0,8.8,8.9,0.0,0.9,150,2021-06-28 00:00,nan,0.2,7.0,13.0,1,121.507972,25.046503,13
萬華,臺北市,22,nan,良好,1.4,0.2,19.1,24.0,15.0,4.0,nan,nan,nan,1,264,2021-06-27 23:00,nan,0.2,7.0,13.0,1,121.507972,25.046503,13
萬華,臺北市,24,nan,良好,1.5,0.21,19.8,26.0,16.0,7.0,nan,nan,nan,1.1,272,2021-06-27 22:00,nan,0.2,7.0,12.0,1,121.507972,25.046503,13
萬華,臺北市,27,nan,良好,1.0,0.32,15.6,29.0,10.0,7.0,11.0,10.8,0.0,1.8,229,2021-06-27 21:00,nan,0.2,7.0,11.0,1,121.507972,25.046503,13
萬華,臺北市,30,nan,良好,0.9,0.3,19.4,32.0,10.0,7.0,10.9,10.8,0.0,1.1,148,2021-06-27 20:00,nan,0.2,7.0,12.0,1,121.507972,25.046503,13
萬華,臺北市,32,nan,良好,0.9,0.26,23.0,35.0,9.0,5.0,nan,nan,nan,1.3,113,2021-06-27 19:00,nan,0.2,8.0,13.0,1,121.507972,25.046503,13
萬華,臺北市,34,nan,良好,0.5,0.24,27.0,37.0,9.0,8.0,7.8,7.5,0.0,1.5,86,2021-06-27 18:00,nan,0.1,8.0,14.0,1,121.507972,25.046503,13
萬華,臺北市,35,nan,良好,0.4,0.19,32.6,38.0,11.0,7.0,6.0,6.0,0.0,1.6,155,2021-06-27 17:00,nan,0.1,8.0,16.0,1,121.507972,25.046503,13
萬華,臺北市,34,nan,良好,1.0,0.18,37.3,37.0,14.0,9.0,5.3,5.5,0.1,2.5,200,2021-06-27 16:00,nan,0.1,8.0,18.0,1,121.507972,25.046503,13
萬華,臺北市,31,nan,良好,1.1,0.17,37.3,34.0,15.0,9.0,nan,nan,nan,1.7,277,2021-06-27 15:00,nan,0.1,8.0,19.0,1,121.507972,25.046503,13
萬華,臺北市,29,nan,良好,1.1,0.21,43.7,31.0,23.0,9.0,nan,nan,nan,2.1,275,2021-06-27 14:00,nan,0.2,8.0,19.0,1,121.507972,25.046503,13
萬華,臺北市,27,nan,良好,1.1,0.2,41.4,26.0,18.0,7.0,nan,nan,nan,2.8,270,2021-06-27 13:00,nan,0.2,8.0,18.0,1,121.507972,25.046503,13
萬華,臺北市,27,nan,良好,1.2,0.18,43.3,22.0,20.0,7.0,5.0,5.1,0.0,3,271,2021-06-27 12:00,nan,0.2,8.0,18.0,1,121.507972,25.046503,13
萬華,臺北市,28,nan,良好,1.9,0.17,37.7,17.0,14.0,10.0,nan,nan,nan,2.9,265,2021-06-27 11:00,nan,0.2,9.0,19.0,1,121.507972,25.046503,13
萬華,臺北市,28,nan,良好,2.1,0.17,35.0,14.0,18.0,7.0,nan,nan,nan,2,267,2021-06-27 10:00,nan,0.2,9.0,20.0,1,121.507972,25.046503,13
萬華,臺北市,30,nan,良好,1.9,0.21,26.5,11.0,16.0,7.0,nan,nan,nan,1.6,254,2021-06-27 09:00,nan,0.2,9.0,20.0,1,121.507972,25.046503,13
萬華,臺北市,31,nan,良好,2.0,0.27,14.2,10.0,22.0,8.0,7.2,10.0,2.7,1,218,2021-06-27 08:00,nan,0.2,10.0,21.0,1,121.507972,25.046503,13
萬華,臺北市,31,nan,良好,2.1,0.25,7.3,9.0,24.0,10.0,7.3,11.6,4.3,1.2,157,2021-06-27 07:00,nan,0.2,10.0,21.0,1,121.507972,25.046503,13
萬華,臺北市,31,nan,良好,1.8,0.23,7.3,10.0,21.0,10.0,7.9,10.7,2.7,0.6,147,2021-06-27 06:00,nan,0.2,10.0,20.0,1,121.507972,25.046503,13
萬華,臺北市,30,nan,良好,1.7,0.19,7.7,11.0,24.0,11.0,nan,nan,nan,0.5,41,2021-06-27 05:00,nan,0.2,9.0,19.0,1,121.507972,25.046503,13
萬華,臺北市,30,nan,良好,2.0,0.21,8.2,13.0,25.0,8.0,nan,nan,nan,1.3,160,2021-06-27 04:00,nan,0.2,9.0,20.0,1,121.507972,25.046503,13
萬華,臺北市,31,nan,良好,2.9,0.22,11.9,14.0,15.0,10.0,nan,nan,nan,1,167,2021-06-27 03:00,nan,0.3,10.0,20.0,1,121.507972,25.046503,13
萬華,臺北市,31,nan,良好,2.9,0.26,12.1,16.0,15.0,9.0,11.3,11.8,0.4,1.1,272,2021-06-27 02:00,nan,0.3,10.0,20.0,1,121.507972,25.046503,13
萬華,臺北市,32,nan,良好,1.2,0.32,12.2,19.0,32.0,10.0,10.8,14.0,3.1,0.7,188,2021-06-27 01:00,nan,0.3,10.0,21.0,1,121.507972,25.046503,13
萬華,臺北市,31,nan,良好,0.8,0.33,12.4,22.0,22.0,12.0,12.7,15.5,2.8,0.7,176,2021-06-27 00:00,nan,0.3,10.0,18.0,1,121.507972,25.046503,13
萬華,臺北市,29,nan,良好,1.0,0.31,15.7,26.0,15.0,10.0,10.5,13.5,3.0,1.3,150,2021-06-26 23:00,nan,0.2,9.0,17.0,1,121.507972,25.046503,13
萬華,臺北市,28,nan,良好,0.9,0.32,15.2,30.0,19.0,10.0,11.3,14.3,3.0,1,166,2021-06-26 22:00,nan,0.2,8.0,17.0,1,121.507972,25.046503,13
萬華,臺北市,32,nan,良好,1.7,0.32,18.2,35.0,14.0,7.0,11.4,13.9,2.4,1.6,151,2021-06-26 21:00,nan,0.2,8.0,17.0,1,121.507972,25.046503,13
萬華,臺北市,37,nan,良好,1.3,0.34,20.4,40.0,18.0,9.0,11.0,13.5,2.5,1,286,2021-06-26 20:00,nan,0.2,9.0,18.0,1,121.507972,25.046503,13
萬華,臺北市,40,nan,良好,1.4,0.33,25.2,43.0,14.0,7.0,9.6,12.0,2.3,1.1,271,2021-06-26 19:00,nan,0.2,8.0,18.0,1,121.507972,25.046503,13
萬華,臺北市,42,nan,良好,0.8,0.3,33.6,45.0,21.0,8.0,8.1,11.2,3.0,1.5,277,2021-06-26 18:00,nan,0.2,9.0,20.0,1,121.507972,25.046503,13
萬華,臺北市,43,nan,良好,1.0,0.24,40.5,46.0,21.0,8.0,8.1,10.3,2.2,2,261,2021-06-26 17:00,nan,0.2,10.0,20.0,1,121.507972,25.046503,13
萬華,臺北市,40,nan,良好,0.8,0.22,40.7,43.0,24.0,8.0,6.5,10.0,3.4,3.2,268,2021-06-26 16:00,nan,0.3,10.0,19.0,1,121.507972,25.046503,13
萬華,臺北市,37,nan,良好,0.8,0.26,52.2,40.0,24.0,12.0,8.6,11.5,2.9,2.8,266,2021-06-26 15:00,nan,0.3,10.0,17.0,1,121.507972,25.046503,13
萬華,臺北市,32,nan,良好,0.9,0.29,56.8,35.0,19.0,12.0,8.4,10.5,2.1,2.3,266,2021-06-26 14:00,nan,0.3,10.0,15.0,1,121.507972,25.046503,13
萬華,臺北市,30,nan,良好,1.2,0.28,54.5,29.0,12.0,9.0,7.9,10.9,3.0,2.4,273,2021-06-26 13:00,nan,0.3,9.0,15.0,1,121.507972,25.046503,13
萬華,臺北市,32,nan,良好,1.0,0.26,47.3,24.0,12.0,9.0,8.7,11.7,3.0,1.8,277,2021-06-26 12:00,nan,0.3,10.0,15.0,1,121.507972,25.046503,13
萬華,臺北市,33,nan,良好,1.0,0.25,40.4,20.0,15.0,7.0,7.9,11.9,3.9,1.7,262,2021-06-26 11:00,nan,0.3,10.0,17.0,1,121.507972,25.046503,13
萬華,臺北市,36,nan,良好,1.9,0.39,38.9,17.0,21.0,9.0,11.6,16.0,4.4,2,254,2021-06-26 10:00,nan,0.3,11.0,18.0,1,121.507972,25.046503,13
萬華,臺北市,36,nan,良好,1.6,0.52,20.3,16.0,10.0,14.0,15.3,23.0,7.7,0.8,314,2021-06-26 09:00,nan,0.3,11.0,17.0,1,121.507972,25.046503,13
萬華,臺北市,33,nan,良好,1.3,0.45,14.0,17.0,21.0,10.0,10.4,17.2,6.8,0.9,80,2021-06-26 08:00,nan,0.3,10.0,18.0,1,121.507972,25.046503,13
萬華,臺北市,33,nan,良好,1.1,0.32,10.0,18.0,25.0,12.0,11.9,19.1,7.1,0.7,274,2021-06-26 07:00,nan,0.3,10.0,18.0,2,121.507972,25.046503,13
萬華,臺北市,34,nan,良好,1.2,0.26,10.5,19.0,21.0,9.0,10.3,15.1,4.8,0.8,166,2021-06-26 06:00,nan,0.3,10.0,16.0,2,121.507972,25.046503,13
萬華,臺北市,34,nan,良好,1.5,0.24,14.4,21.0,17.0,6.0,6.0,8.4,2.4,1.1,151,2021-06-26 05:00,nan,0.3,10.0,15.0,2,121.507972,25.046503,13
萬華,臺北市,39,nan,良好,1.4,0.31,20.1,22.0,15.0,12.0,8.3,10.8,2.4,0.6,133,2021-06-26 03:00,nan,0.4,12.0,15.0,2,121.507972,25.046503,13
萬華,臺北市,41,nan,良好,0.9,0.34,27.1,22.0,11.0,11.0,9.9,12.2,2.2,1.3,163,2021-06-26 02:00,nan,0.5,12.0,14.0,2,121.507972,25.046503,13
萬華,臺北市,40,nan,良好,2.9,0.45,24.5,23.0,22.0,15.0,16.6,18.5,1.9,1,163,2021-06-26 01:00,nan,0.5,12.0,15.0,2,121.507972,25.046503,13
萬華,臺北市,39,nan,良好,2.7,0.42,24.2,23.0,14.0,12.0,17.1,18.8,1.6,0.6,155,2021-06-26 00:00,nan,0.5,12.0,14.0,2,121.507972,25.046503,13
萬華,臺北市,40,nan,良好,2.4,0.53,21.2,24.0,12.0,16.0,20.4,22.0,1.6,0.6,74,2021-06-25 23:00,nan,0.5,12.0,14,3.0,121.507972,25.046503,13
萬華,臺北市,39,nan,良好,2.6,0.42,28.0,26.0,12.0,9.0,17.2,19.0,1.8,0.4,187,2021-06-25 22:00,nan,0.5,12.0,15,3.0,121.507972,25.046503,13
萬華,臺北市,39,nan,良好,3.0,0.5,24.0,28.0,11.0,13.0,19.3,21.2,1.8,0.6,156,2021-06-25 21:00,nan,0.5,12.0,16,3.0,121.507972,25.046503,13
萬華,臺北市,51,二氧化氮,普通,2.9,0.76,13.9,31.0,17.0,15.0,31.3,33.9,2.6,1.4,148,2021-06-25 20:00,nan,0.5,11.0,17,3.0,121.507972,25.046503,13
萬華,臺北市,52,二氧化氮,普通,2.2,0.8,16.5,33.0,20.0,15.0,33.0,36.1,3.0,0.7,281,2021-06-25 19:00,nan,0.4,10.0,17,3.0,121.507972,25.046503,13
萬華,臺北市,33,nan,良好,2.2,0.51,34.9,35.0,16.0,7.0,20.9,23.4,2.5,1.1,178,2021-06-25 18:00,nan,0.4,10.0,17,3.0,121.507972,25.046503,13
萬華,臺北市,40,nan,良好,2.0,0.44,26.7,35.0,16.0,7.0,24.7,29.9,5.2,1.2,278,2021-06-25 17:00,nan,0.4,11.0,19,3.0,121.507972,25.046503,13
萬華,臺北市,37,nan,良好,1.6,0.38,30.0,34.0,14.0,9.0,22.8,29.1,6.3,1.4,296,2021-06-25 16:00,nan,0.4,11.0,20,3.0,121.507972,25.046503,13
萬華,臺北市,42,nan,良好,2.1,0.4,36.9,32.0,17.0,10.0,25.0,29.4,4.4,1.4,285,2021-06-25 15:00,nan,0.4,12.0,20,3.0,121.507972,25.046503,13
萬華,臺北市,39,nan,良好,1.9,0.36,42.9,28.0,21.0,15.0,19.8,24.4,4.6,1.6,295,2021-06-25 14:00,nan,0.4,12.0,21,3.0,121.507972,25.046503,13
萬華,臺北市,37,nan,良好,1.1,0.38,46.7,24.0,22.0,9.0,17.1,21.0,3.9,1.3,0,2021-06-25 13:00,nan,0.4,11.0,20,3.0,121.507972,25.046503,13
萬華,臺北市,39,nan,良好,nan,0.37,36.5,20.0,9.0,13.0,16.9,20.2,3.3,1.2,288,2021-06-25 12:00,nan,0.4,12.0,21,3.0,121.507972,25.046503,13
萬華,臺北市,40,nan,良好,1.4,0.41,27.5,18.0,21.0,11.0,21.5,25.6,4.1,0.8,290,2021-06-25 11:00,nan,0.4,12.0,26,3.0,121.507972,25.046503,13
萬華,臺北市,41,nan,良好,1.7,0.49,33.6,16.0,17.0,13.0,19.9,23.9,4.0,1.4,278,2021-06-25 10:00,nan,0.4,13.0,27,3.0,121.507972,25.046503,13
萬華,臺北市,41,nan,良好,3.1,0.65,21.0,12.0,25.0,12.0,23.8,31.3,7.4,0.6,355,2021-06-25 09:00,nan,0.4,13.0,29,3.0,121.507972,25.046503,13
萬華,臺北市,40,nan,良好,3.5,0.65,11.7,11.0,34.0,13.0,nan,nan,nan,0.6,275,2021-06-25 08:00,nan,0.4,12.0,30,3.0,121.507972,25.046503,13
萬華,臺北市,39,nan,良好,4.2,0.41,10.6,11.0,28.0,13.0,18.2,24.8,6.5,0.6,271,2021-06-25 07:00,nan,0.4,12.0,28,3.0,121.507972,25.046503,13
萬華,臺北市,37,nan,良好,4.8,0.4,10.1,11.0,33.0,11.0,18.4,23.5,5.1,0.8,264,2021-06-25 06:00,nan,0.4,11.0,27,2.0,121.507972,25.046503,13
萬華,臺北市,36,nan,良好,5.1,0.33,13.9,10.0,30.0,11.0,14.5,19.2,4.6,0.7,255,2021-06-25 05:00,nan,0.4,11.0,25,2.0,121.507972,25.046503,13
