SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
萬華,臺北市,66,細懸浮微粒,普通,0.7,0.41,34.8,33.0,39.0,25.0,13.1,14.3,1.1,2,83,2021-11-30 23:00,nan,0.4,22,31,0,121.507972,25.046503,13
萬華,臺北市,67,細懸浮微粒,普通,0.7,0.46,34.0,31.0,37.0,19.0,14.2,15.4,1.2,2.7,83,2021-11-30 22:00,nan,0.4,22,31,0,121.507972,25.046503,13
萬華,臺北市,71,細懸浮微粒,普通,0.7,0.48,36.8,31.0,31.0,26.0,13.4,14.6,1.2,2.5,71,2021-11-30 21:00,nan,0.4,24,32,0,121.507972,25.046503,13
萬華,臺北市,70,細懸浮微粒,普通,0.8,0.52,35.4,30.0,28.0,25.0,17.2,18.9,1.6,2.2,86,2021-11-30 20:00,nan,0.4,23,33,0,121.507972,25.046503,13
萬華,臺北市,65,細懸浮微粒,普通,0.8,0.6,35.9,29.0,45.0,35.0,24.1,25.9,1.7,1.3,67,2021-11-30 19:00,nan,0.4,21,32,0,121.507972,25.046503,13
萬華,臺北市,54,細懸浮微粒,普通,0.7,0.6,31.1,28.0,49.0,35.0,26.7,28.7,2.0,1.5,105,2021-11-30 18:00,nan,0.3,17,27,0,121.507972,25.046503,13
萬華,臺北市,40,nan,良好,0.8,0.49,33.6,28.0,42.0,27.0,23.8,25.5,1.7,1.6,94,2021-11-30 17:00,nan,0.3,12,21,0,121.507972,25.046503,13
萬華,臺北市,37,nan,良好,0.8,0.4,23.3,26.0,18.0,11.0,22.0,26.3,4.3,2,74,2021-11-30 16:00,nan,0.3,9,16,0,121.507972,25.046503,13
萬華,臺北市,30,nan,良好,1.0,0.34,25.1,24.0,12.0,8.0,18.6,21.7,3.0,0.5,182,2021-11-30 15:00,nan,0.4,8,15,0,121.507972,25.046503,13
萬華,臺北市,26,nan,良好,0.7,0.32,27.4,21.0,18.0,8.0,15.7,19.3,3.6,0.8,86,2021-11-30 14:00,nan,0.4,8,16,0,121.507972,25.046503,13
